Source,Target,Type,Weight
1990's,Golf,Undirected,2
1990's,Gothic,Undirected,3
1990's,Grid-Based Movement,Undirected,2
1990's,Gun Customization,Undirected,2
1990's,Hacking,Undirected,2
1990's,Hand-drawn,Undirected,5
1990's,Heist,Undirected,2
1990's,Hex Grid,Undirected,2
1990's,Horses,Undirected,2
1990's,Hunting,Undirected,2
1990's,Inventory Management,Undirected,2
1990's,Lara Croft,Undirected,3
1990's,LEGO,Undirected,2
1990's,Lemmings,Undirected,2
1990's,Linear,Undirected,2
1990's,Lore-Rich,Undirected,3
1990's,Lovecraftian,Undirected,3
1990's,Mars,Undirected,2
1990's,Martial Arts,Undirected,2
1990's,Match 3,Undirected,3
1990's,Mechs,Undirected,2
1990's,Mini Golf,Undirected,2
1990's,Mining,Undirected,2
1990's,Modern,Undirected,2
1990's,Mouse only,Undirected,2
1990's,Music-Based Procedural Generation,Undirected,2
1990's,Mystery Dungeon,Undirected,2
1990's,Mythology,Undirected,2
1990's,Narration,Undirected,2
1990's,Naval,Undirected,2
1990's,Ninja,Undirected,3
1990's,Noir,Undirected,6
1990's,Nonlinear,Undirected,2
1990's,NSFW,Undirected,2
1990's,Offroad,Undirected,2
1990's,On-Rails Shooter,Undirected,2
1990's,Otome,Undirected,2
1990's,Parody,Undirected,3
1990's,Philisophical,Undirected,2
1990's,Pinball,Undirected,2
1990's,Pirates,Undirected,4
1990's,Political,Undirected,2
1990's,Politics,Undirected,2
1990's,Pool,Undirected,2
1990's,Programming,Undirected,2
1990's,Psychedelic,Undirected,2
1990's,Psychological,Undirected,2
1990's,Quick-Time Events,Undirected,2
1990's,Real Time Tactics,Undirected,2
1990's,Real-Time,Undirected,2
1990's,Rhythm,Undirected,2
1990's,Rome,Undirected,2
1990's,Runner,Undirected,2
1990's,Sailing,Undirected,2
1990's,Satire,Undirected,3
1990's,Science,Undirected,2
1990's,Score Attack,Undirected,3
1990's,Sexual Content,Undirected,2
1990's,Silent Protagonist,Undirected,3
1990's,Sniper,Undirected,2
1990's,Soccer,Undirected,2
1990's,Sokoban,Undirected,2
1990's,Soundtrack,Undirected,2
1990's,Spectacle fighter,Undirected,2
1990's,Spelling,Undirected,2
1990's,Split Screen,Undirected,2
1990's,Star Wars,Undirected,2
1990's,Strategy RPG,Undirected,2
1990's,Superhero,Undirected,2
1990's,Supernatural,Undirected,2
1990's,Swordplay,Undirected,2
1990's,Tactical RPG,Undirected,2
1990's,Tanks,Undirected,2
1990's,Time Attack,Undirected,2
1990's,Time Manipulation,Undirected,2
1990's,Time Travel,Undirected,4
1990's,Trading,Undirected,2
1990's,Trading Card Game,Undirected,2
1990's,Transhumanism,Undirected,2
1990's,Typing,Undirected,2
1990's,Underwater,Undirected,3
1990's,Vampire,Undirected,2
1990's,Villain Protagonist,Undirected,2
1990's,Voxel,Undirected,2
1990's,Wargame,Undirected,2
1990's,Warhammer 40K,Undirected,2
1990's,Werewolves,Undirected,2
1990's,Western,Undirected,2
1990's,Word Game,Undirected,2
1990's,World War I,Undirected,2
1990's,3D Platformer,Undirected,3
1990's,4X,Undirected,2
1990's,Arena Shooter,Undirected,3
1990's,Cartoony,Undirected,5
1990's,Cult Classic,Undirected,6
1990's,Demons,Undirected,7
1990's,Destruction,Undirected,2
1990's,Detective,Undirected,7
1990's,Dragons,Undirected,3
1990's,Dystopian,Undirected,5
1990's,Economy,Undirected,2
1990's,Episodic,Undirected,2
1990's,Experimental,Undirected,2
1990's,Interactive Fiction,Undirected,3
1990's,Loot,Undirected,3
1990's,Minimalist,Undirected,2
1990's,Mod,Undirected,2
1990's,PvE,Undirected,2
1990's,Real-Time with Pause,Undirected,2
1990's,Remake,Undirected,9
1990's,Resource Management,Undirected,2
1990's,Space Sim,Undirected,2
1990's,Stylized,Undirected,2
1990's,Top-Down Shooter,Undirected,3
1990's,Touch-Friendly,Undirected,2
1990's,Turn-Based Tactics,Undirected,2
3D Platformer,1980s,Undirected,2
3D Platformer,2.5D,Undirected,3
3D Platformer,2D Fighter,Undirected,2
3D Platformer,6DOF,Undirected,2
3D Platformer,Abstract,Undirected,3
3D Platformer,Agriculture,Undirected,2
3D Platformer,Alternate History,Undirected,2
3D Platformer,America,Undirected,2
3D Platformer,Assassin,Undirected,2
3D Platformer,Asynchronous Multiplayer,Undirected,2
3D Platformer,Based On A Novel,Undirected,2
3D Platformer,Basketball,Undirected,2
3D Platformer,Batman,Undirected,2
3D Platformer,Benchmark,Undirected,2
3D Platformer,Bowling,Undirected,2
3D Platformer,Bullet Time,Undirected,2
3D Platformer,Capitalism,Undirected,2
3D Platformer,Cartoon,Undirected,3
3D Platformer,Character Action Game,Undirected,2
3D Platformer,Chess,Undirected,2
3D Platformer,Cinematic,Undirected,2
3D Platformer,Class-Based,Undirected,2
3D Platformer,Clicker,Undirected,2
3D Platformer,Cold War,Undirected,2
3D Platformer,Comic Book,Undirected,2
3D Platformer,Conspiracy,Undirected,2
3D Platformer,Co-op Campaign,Undirected,4
3D Platformer,Crowdfunded,Undirected,2
3D Platformer,CRPG,Undirected,2
3D Platformer,Dark Comedy,Undirected,2
3D Platformer,Dinosaurs,Undirected,2
3D Platformer,Diplomacy,Undirected,2
3D Platformer,Documentary,Undirected,2
3D Platformer,Dynamic Narration,Undirected,2
3D Platformer,e-sports,Undirected,2
3D Platformer,Fishing,Undirected,2
3D Platformer,FMV,Undirected,2
3D Platformer,Football,Undirected,2
3D Platformer,Gambling,Undirected,2
3D Platformer,GameMaker,Undirected,2
3D Platformer,Games Workshop,Undirected,2
3D Platformer,God Game,Undirected,2
3D Platformer,Golf,Undirected,2
3D Platformer,Gothic,Undirected,2
3D Platformer,Grid-Based Movement,Undirected,2
3D Platformer,Gun Customization,Undirected,2
3D Platformer,Hacking,Undirected,2
3D Platformer,Hand-drawn,Undirected,2
3D Platformer,Heist,Undirected,2
3D Platformer,Hex Grid,Undirected,2
3D Platformer,Horses,Undirected,2
3D Platformer,Hunting,Undirected,2
3D Platformer,Inventory Management,Undirected,2
3D Platformer,Lara Croft,Undirected,3
3D Platformer,LEGO,Undirected,2
3D Platformer,Lemmings,Undirected,2
3D Platformer,Linear,Undirected,2
3D Platformer,Lore-Rich,Undirected,2
3D Platformer,Lovecraftian,Undirected,2
3D Platformer,Mars,Undirected,2
3D Platformer,Martial Arts,Undirected,3
3D Platformer,Match 3,Undirected,2
3D Platformer,Mechs,Undirected,3
3D Platformer,Mini Golf,Undirected,2
3D Platformer,Mining,Undirected,2
3D Platformer,Modern,Undirected,2
3D Platformer,Mouse only,Undirected,2
3D Platformer,Music-Based Procedural Generation,Undirected,2
3D Platformer,Mystery Dungeon,Undirected,2
3D Platformer,Mythology,Undirected,2
3D Platformer,Narration,Undirected,3
3D Platformer,Naval,Undirected,2
3D Platformer,Ninja,Undirected,3
3D Platformer,Noir,Undirected,3
3D Platformer,Nonlinear,Undirected,2
3D Platformer,NSFW,Undirected,2
3D Platformer,Offroad,Undirected,2
3D Platformer,On-Rails Shooter,Undirected,2
3D Platformer,Otome,Undirected,2
3D Platformer,Parody,Undirected,2
3D Platformer,Philisophical,Undirected,2
3D Platformer,Pinball,Undirected,2
3D Platformer,Pirates,Undirected,2
3D Platformer,Political,Undirected,2
3D Platformer,Politics,Undirected,2
3D Platformer,Pool,Undirected,2
3D Platformer,Programming,Undirected,2
3D Platformer,Psychedelic,Undirected,2
3D Platformer,Psychological,Undirected,5
3D Platformer,Quick-Time Events,Undirected,2
3D Platformer,Real Time Tactics,Undirected,2
3D Platformer,Real-Time,Undirected,2
3D Platformer,Rhythm,Undirected,3
3D Platformer,Rome,Undirected,2
3D Platformer,Runner,Undirected,5
3D Platformer,Sailing,Undirected,2
3D Platformer,Satire,Undirected,2
3D Platformer,Science,Undirected,2
3D Platformer,Score Attack,Undirected,2
3D Platformer,Sexual Content,Undirected,2
3D Platformer,Silent Protagonist,Undirected,2
3D Platformer,Sniper,Undirected,2
3D Platformer,Soccer,Undirected,2
3D Platformer,Sokoban,Undirected,2
3D Platformer,Soundtrack,Undirected,2
3D Platformer,Spectacle fighter,Undirected,3
3D Platformer,Spelling,Undirected,2
3D Platformer,Split Screen,Undirected,2
3D Platformer,Star Wars,Undirected,2
3D Platformer,Strategy RPG,Undirected,2
3D Platformer,Superhero,Undirected,2
3D Platformer,Supernatural,Undirected,2
3D Platformer,Swordplay,Undirected,2
3D Platformer,Tactical RPG,Undirected,2
3D Platformer,Tanks,Undirected,2
3D Platformer,Time Attack,Undirected,3
3D Platformer,Time Manipulation,Undirected,2
3D Platformer,Time Travel,Undirected,3
3D Platformer,Trading,Undirected,2
3D Platformer,Trading Card Game,Undirected,2
3D Platformer,Transhumanism,Undirected,2
3D Platformer,Typing,Undirected,2
3D Platformer,Underwater,Undirected,2
3D Platformer,Vampire,Undirected,2
3D Platformer,Villain Protagonist,Undirected,3
3D Platformer,Voxel,Undirected,2
3D Platformer,Wargame,Undirected,2
3D Platformer,Warhammer 40K,Undirected,2
3D Platformer,Werewolves,Undirected,2
3D Platformer,Western,Undirected,2
3D Platformer,Word Game,Undirected,2
3D Platformer,World War I,Undirected,2
3D Platformer,Arena Shooter,Undirected,3
3D Platformer,Cartoony,Undirected,6
3D Platformer,Cult Classic,Undirected,4
3D Platformer,Demons,Undirected,3
3D Platformer,Destruction,Undirected,3
3D Platformer,Dragons,Undirected,3
3D Platformer,Dystopian,Undirected,2
3D Platformer,Episodic,Undirected,3
3D Platformer,Experimental,Undirected,2
3D Platformer,Interactive Fiction,Undirected,2
3D Platformer,Loot,Undirected,2
3D Platformer,Minimalist,Undirected,5
3D Platformer,PvE,Undirected,2
3D Platformer,Real-Time with Pause,Undirected,2
3D Platformer,Remake,Undirected,3
3D Platformer,Resource Management,Undirected,2
3D Platformer,Space Sim,Undirected,2
3D Platformer,Stylized,Undirected,4
3D Platformer,Top-Down Shooter,Undirected,3
3D Platformer,Touch-Friendly,Undirected,2
4X,1980s,Undirected,2
4X,2.5D,Undirected,2
4X,2D Fighter,Undirected,2
4X,6DOF,Undirected,3
4X,Abstract,Undirected,2
4X,Agriculture,Undirected,2
4X,Alternate History,Undirected,2
4X,America,Undirected,2
4X,Assassin,Undirected,2
4X,Asynchronous Multiplayer,Undirected,3
4X,Based On A Novel,Undirected,2
4X,Basketball,Undirected,2
4X,Batman,Undirected,2
4X,Benchmark,Undirected,2
4X,Bowling,Undirected,2
4X,Bullet Time,Undirected,2
4X,Capitalism,Undirected,3
4X,Cartoon,Undirected,3
4X,Character Action Game,Undirected,2
4X,Chess,Undirected,2
4X,Cinematic,Undirected,2
4X,Class-Based,Undirected,2
4X,Clicker,Undirected,2
4X,Cold War,Undirected,2
4X,Comic Book,Undirected,2
4X,Conspiracy,Undirected,2
4X,Co-op Campaign,Undirected,2
4X,Crowdfunded,Undirected,2
4X,CRPG,Undirected,2
4X,Dark Comedy,Undirected,2
4X,Dinosaurs,Undirected,2
4X,Diplomacy,Undirected,7
4X,Documentary,Undirected,2
4X,Dynamic Narration,Undirected,2
4X,e-sports,Undirected,2
4X,Fishing,Undirected,2
4X,FMV,Undirected,2
4X,Football,Undirected,2
4X,Gambling,Undirected,2
4X,GameMaker,Undirected,2
4X,Games Workshop,Undirected,2
4X,God Game,Undirected,4
4X,Golf,Undirected,2
4X,Gothic,Undirected,2
4X,Grid-Based Movement,Undirected,5
4X,Gun Customization,Undirected,2
4X,Hacking,Undirected,2
4X,Hand-drawn,Undirected,2
4X,Heist,Undirected,2
4X,Hex Grid,Undirected,13
4X,Horses,Undirected,2
4X,Hunting,Undirected,2
4X,Inventory Management,Undirected,2
4X,Lara Croft,Undirected,2
4X,LEGO,Undirected,2
4X,Lemmings,Undirected,2
4X,Linear,Undirected,2
4X,Lore-Rich,Undirected,3
4X,Lovecraftian,Undirected,2
4X,Mars,Undirected,2
4X,Martial Arts,Undirected,2
4X,Match 3,Undirected,2
4X,Mechs,Undirected,2
4X,Mini Golf,Undirected,2
4X,Mining,Undirected,2
4X,Modern,Undirected,2
4X,Mouse only,Undirected,2
4X,Music-Based Procedural Generation,Undirected,2
4X,Mystery Dungeon,Undirected,2
4X,Mythology,Undirected,2
4X,Narration,Undirected,2
4X,Naval,Undirected,2
4X,Ninja,Undirected,2
4X,Noir,Undirected,2
4X,Nonlinear,Undirected,2
4X,NSFW,Undirected,2
4X,Offroad,Undirected,2
4X,On-Rails Shooter,Undirected,2
4X,Otome,Undirected,2
4X,Parody,Undirected,2
4X,Philisophical,Undirected,2
4X,Pinball,Undirected,2
4X,Pirates,Undirected,2
4X,Political,Undirected,2
4X,Politics,Undirected,2
4X,Pool,Undirected,2
4X,Programming,Undirected,2
4X,Psychedelic,Undirected,2
4X,Psychological,Undirected,2
4X,Quick-Time Events,Undirected,2
4X,Real Time Tactics,Undirected,3
4X,Real-Time,Undirected,7
4X,Rhythm,Undirected,2
4X,Rome,Undirected,2
4X,Runner,Undirected,2
4X,Sailing,Undirected,2
4X,Satire,Undirected,2
4X,Science,Undirected,2
4X,Score Attack,Undirected,2
4X,Sexual Content,Undirected,2
4X,Silent Protagonist,Undirected,2
4X,Sniper,Undirected,2
4X,Soccer,Undirected,2
4X,Sokoban,Undirected,2
4X,Soundtrack,Undirected,2
4X,Spectacle fighter,Undirected,2
4X,Spelling,Undirected,2
4X,Split Screen,Undirected,2
4X,Star Wars,Undirected,4
4X,Strategy RPG,Undirected,4
4X,Superhero,Undirected,2
4X,Supernatural,Undirected,2
4X,Swordplay,Undirected,2
4X,Tactical RPG,Undirected,3
4X,Tanks,Undirected,2
4X,Time Attack,Undirected,2
4X,Time Manipulation,Undirected,2
4X,Time Travel,Undirected,2
4X,Trading,Undirected,4
4X,Trading Card Game,Undirected,2
4X,Transhumanism,Undirected,2
4X,Typing,Undirected,2
4X,Underwater,Undirected,2
4X,Vampire,Undirected,2
4X,Villain Protagonist,Undirected,2
4X,Voxel,Undirected,2
4X,Wargame,Undirected,3
4X,Warhammer 40K,Undirected,2
4X,Werewolves,Undirected,2
4X,Western,Undirected,2
4X,Word Game,Undirected,2
4X,World War I,Undirected,2
4X,3D Platformer,Undirected,2
4X,Arena Shooter,Undirected,2
4X,Cartoony,Undirected,4
4X,Cult Classic,Undirected,2
4X,Demons,Undirected,2
4X,Destruction,Undirected,2
4X,Dragons,Undirected,3
4X,Dystopian,Undirected,2
4X,Episodic,Undirected,2
4X,Experimental,Undirected,2
4X,Interactive Fiction,Undirected,2
4X,Loot,Undirected,2
4X,Minimalist,Undirected,2
4X,Mod,Undirected,3
4X,PvE,Undirected,2
4X,Real-Time with Pause,Undirected,6
4X,Remake,Undirected,3
4X,Resource Management,Undirected,6
4X,Space Sim,Undirected,6
4X,Stylized,Undirected,2
4X,Top-Down Shooter,Undirected,2
4X,Touch-Friendly,Undirected,2
4X,Turn-Based Tactics,Undirected,8
Arena Shooter,1980s,Undirected,3
Arena Shooter,2.5D,Undirected,2
Arena Shooter,2D Fighter,Undirected,2
Arena Shooter,6DOF,Undirected,3
Arena Shooter,Abstract,Undirected,3
Arena Shooter,Agriculture,Undirected,2
Arena Shooter,Alternate History,Undirected,2
Arena Shooter,America,Undirected,2
Arena Shooter,Assassin,Undirected,2
Arena Shooter,Asynchronous Multiplayer,Undirected,2
Arena Shooter,Based On A Novel,Undirected,2
Arena Shooter,Basketball,Undirected,2
Arena Shooter,Batman,Undirected,2
Arena Shooter,Benchmark,Undirected,2
Arena Shooter,Bowling,Undirected,2
Arena Shooter,Bullet Time,Undirected,2
Arena Shooter,Capitalism,Undirected,2
Arena Shooter,Cartoon,Undirected,3
Arena Shooter,Character Action Game,Undirected,2
Arena Shooter,Chess,Undirected,2
Arena Shooter,Cinematic,Undirected,2
Arena Shooter,Class-Based,Undirected,2
Arena Shooter,Clicker,Undirected,2
Arena Shooter,Cold War,Undirected,2
Arena Shooter,Comic Book,Undirected,2
Arena Shooter,Conspiracy,Undirected,2
Arena Shooter,Co-op Campaign,Undirected,2
Arena Shooter,Crowdfunded,Undirected,2
Arena Shooter,CRPG,Undirected,2
Arena Shooter,Dark Comedy,Undirected,2
Arena Shooter,Dinosaurs,Undirected,2
Arena Shooter,Diplomacy,Undirected,2
Arena Shooter,Documentary,Undirected,2
Arena Shooter,Dynamic Narration,Undirected,2
Arena Shooter,e-sports,Undirected,4
Arena Shooter,Fishing,Undirected,2
Arena Shooter,FMV,Undirected,2
Arena Shooter,Football,Undirected,2
Arena Shooter,Gambling,Undirected,2
Arena Shooter,GameMaker,Undirected,2
Arena Shooter,Games Workshop,Undirected,2
Arena Shooter,God Game,Undirected,2
Arena Shooter,Golf,Undirected,2
Arena Shooter,Gothic,Undirected,2
Arena Shooter,Grid-Based Movement,Undirected,2
Arena Shooter,Gun Customization,Undirected,2
Arena Shooter,Hacking,Undirected,2
Arena Shooter,Hand-drawn,Undirected,2
Arena Shooter,Heist,Undirected,2
Arena Shooter,Hex Grid,Undirected,2
Arena Shooter,Horses,Undirected,2
Arena Shooter,Hunting,Undirected,2
Arena Shooter,Inventory Management,Undirected,2
Arena Shooter,Lara Croft,Undirected,2
Arena Shooter,LEGO,Undirected,2
Arena Shooter,Lemmings,Undirected,2
Arena Shooter,Linear,Undirected,2
Arena Shooter,Lore-Rich,Undirected,2
Arena Shooter,Lovecraftian,Undirected,2
Arena Shooter,Mars,Undirected,3
Arena Shooter,Martial Arts,Undirected,2
Arena Shooter,Match 3,Undirected,2
Arena Shooter,Mechs,Undirected,4
Arena Shooter,Mini Golf,Undirected,2
Arena Shooter,Mining,Undirected,2
Arena Shooter,Modern,Undirected,3
Arena Shooter,Mouse only,Undirected,2
Arena Shooter,Music-Based Procedural Generation,Undirected,2
Arena Shooter,Mystery Dungeon,Undirected,2
Arena Shooter,Mythology,Undirected,2
Arena Shooter,Narration,Undirected,2
Arena Shooter,Naval,Undirected,2
Arena Shooter,Ninja,Undirected,2
Arena Shooter,Noir,Undirected,2
Arena Shooter,Nonlinear,Undirected,2
Arena Shooter,NSFW,Undirected,2
Arena Shooter,Offroad,Undirected,2
Arena Shooter,On-Rails Shooter,Undirected,2
Arena Shooter,Otome,Undirected,2
Arena Shooter,Parody,Undirected,2
Arena Shooter,Philisophical,Undirected,2
Arena Shooter,Pinball,Undirected,2
Arena Shooter,Pirates,Undirected,2
Arena Shooter,Political,Undirected,2
Arena Shooter,Politics,Undirected,2
Arena Shooter,Pool,Undirected,2
Arena Shooter,Programming,Undirected,2
Arena Shooter,Psychedelic,Undirected,3
Arena Shooter,Psychological,Undirected,2
Arena Shooter,Quick-Time Events,Undirected,2
Arena Shooter,Real Time Tactics,Undirected,2
Arena Shooter,Real-Time,Undirected,2
Arena Shooter,Rhythm,Undirected,2
Arena Shooter,Rome,Undirected,2
Arena Shooter,Runner,Undirected,2
Arena Shooter,Sailing,Undirected,2
Arena Shooter,Satire,Undirected,2
Arena Shooter,Science,Undirected,3
Arena Shooter,Score Attack,Undirected,4
Arena Shooter,Sexual Content,Undirected,2
Arena Shooter,Silent Protagonist,Undirected,2
Arena Shooter,Sniper,Undirected,2
Arena Shooter,Soccer,Undirected,2
Arena Shooter,Sokoban,Undirected,2
Arena Shooter,Soundtrack,Undirected,2
Arena Shooter,Spectacle fighter,Undirected,2
Arena Shooter,Spelling,Undirected,2
Arena Shooter,Split Screen,Undirected,4
Arena Shooter,Star Wars,Undirected,2
Arena Shooter,Strategy RPG,Undirected,2
Arena Shooter,Superhero,Undirected,2
Arena Shooter,Supernatural,Undirected,2
Arena Shooter,Swordplay,Undirected,2
Arena Shooter,Tactical RPG,Undirected,2
Arena Shooter,Tanks,Undirected,3
Arena Shooter,Time Attack,Undirected,2
Arena Shooter,Time Manipulation,Undirected,3
Arena Shooter,Time Travel,Undirected,2
Arena Shooter,Trading,Undirected,2
