Source,Target,Type,Weight
Alternate History,NSFW,Undirected,0.301029996
Alternate History,Offroad,Undirected,0.301029996
Alternate History,On-Rails Shooter,Undirected,0.301029996
Alternate History,Otome,Undirected,0.301029996
Alternate History,Parody,Undirected,0.301029996
Alternate History,Philisophical,Undirected,0.301029996
Alternate History,Pinball,Undirected,0.301029996
Alternate History,Political,Undirected,0.477121255
Alternate History,Politics,Undirected,0.301029996
Alternate History,Pool,Undirected,0.301029996
Alternate History,Programming,Undirected,0.301029996
Alternate History,Psychedelic,Undirected,0.301029996
Alternate History,Real Time Tactics,Undirected,0.698970004
Alternate History,Rome,Undirected,0.602059991
Alternate History,Runner,Undirected,0.301029996
Alternate History,Sailing,Undirected,0.301029996
Alternate History,Satire,Undirected,0.301029996
Alternate History,Science,Undirected,0.301029996
Alternate History,Score Attack,Undirected,0.301029996
Alternate History,Sexual Content,Undirected,0.301029996
Alternate History,Silent Protagonist,Undirected,0.301029996
Alternate History,Sniper,Undirected,0.301029996
Alternate History,Soccer,Undirected,0.301029996
Alternate History,Sokoban,Undirected,0.301029996
Alternate History,Spectacle fighter,Undirected,0.301029996
Alternate History,Spelling,Undirected,0.301029996
Alternate History,Star Wars,Undirected,0.301029996
Alternate History,Supernatural,Undirected,0.301029996
Alternate History,Swordplay,Undirected,0.477121255
Alternate History,Tactical RPG,Undirected,0.477121255
Alternate History,Tanks,Undirected,0.301029996
Alternate History,Time Attack,Undirected,0.301029996
Alternate History,Time Manipulation,Undirected,0.477121255
Alternate History,Time Travel,Undirected,0.602059991
Alternate History,Trading,Undirected,0.301029996
Alternate History,Trading Card Game,Undirected,0.301029996
Alternate History,Transhumanism,Undirected,0.301029996
Alternate History,Typing,Undirected,0.301029996
Alternate History,Underwater,Undirected,0.301029996
Alternate History,Vampire,Undirected,0.301029996
Alternate History,Villain Protagonist,Undirected,0.301029996
Alternate History,Warhammer 40K,Undirected,0.301029996
Alternate History,Werewolves,Undirected,0.301029996
Alternate History,Western,Undirected,0.301029996
Alternate History,Word Game,Undirected,0.301029996
Alternate History,World War I,Undirected,0.602059991
America,6DOF,Undirected,0.301029996
America,Agriculture,Undirected,0.301029996
America,Asynchronous Multiplayer,Undirected,0.301029996
America,Basketball,Undirected,0.301029996
America,Batman,Undirected,0.301029996
America,Benchmark,Undirected,0.301029996
America,Bowling,Undirected,0.301029996
America,Bullet Time,Undirected,0.301029996
America,Capitalism,Undirected,0.301029996
America,Character Action Game,Undirected,0.301029996
America,Chess,Undirected,0.301029996
America,Class-Based,Undirected,0.301029996
America,Clicker,Undirected,0.301029996
America,Cold War,Undirected,0.301029996
America,Conspiracy,Undirected,0.301029996
America,Co-op Campaign,Undirected,0.301029996
America,Crowdfunded,Undirected,0.301029996
America,CRPG,Undirected,0.301029996
America,Dark Comedy,Undirected,0.301029996
America,Diplomacy,Undirected,0.301029996
America,Dynamic Narration,Undirected,0.301029996
America,Fishing,Undirected,0.301029996
America,FMV,Undirected,0.301029996
America,Football,Undirected,0.301029996
America,Gambling,Undirected,0.301029996
America,God Game,Undirected,0.301029996
America,Golf,Undirected,0.301029996
America,Gothic,Undirected,0.301029996
America,Grid-Based Movement,Undirected,0.301029996
America,Gun Customization,Undirected,0.477121255
America,Heist,Undirected,0.301029996
America,Hex Grid,Undirected,0.301029996
America,Horses,Undirected,0.301029996
America,Inventory Management,Undirected,0.301029996
America,Lara Croft,Undirected,0.301029996
America,LEGO,Undirected,0.301029996
America,Lemmings,Undirected,0.301029996
America,Lore-Rich,Undirected,0.301029996
America,Mars,Undirected,0.301029996
America,Martial Arts,Undirected,0.301029996
America,Mini Golf,Undirected,0.301029996
America,Mining,Undirected,0.301029996
America,Modern,Undirected,0.477121255
America,Mouse only,Undirected,0.301029996
America,Music-Based Procedural Generation,Undirected,0.301029996
America,Mystery Dungeon,Undirected,0.301029996
America,Mythology,Undirected,0.301029996
America,Narration,Undirected,0.301029996
America,Naval,Undirected,0.477121255
America,Nonlinear,Undirected,0.301029996
America,NSFW,Undirected,0.301029996
America,Offroad,Undirected,0.477121255
America,On-Rails Shooter,Undirected,0.477121255
America,Parody,Undirected,0.301029996
America,Philisophical,Undirected,0.301029996
America,Pinball,Undirected,0.301029996
America,Political,Undirected,0.602059991
America,Politics,Undirected,0.602059991
America,Pool,Undirected,0.301029996
America,Programming,Undirected,0.301029996
America,Psychedelic,Undirected,0.301029996
America,Real Time Tactics,Undirected,0.301029996
America,Rome,Undirected,0.301029996
America,Runner,Undirected,0.301029996
America,Sailing,Undirected,0.301029996
America,Satire,Undirected,0.301029996
America,Science,Undirected,0.301029996
America,Score Attack,Undirected,0.301029996
America,Silent Protagonist,Undirected,0.301029996
America,Sniper,Undirected,0.301029996
America,Soccer,Undirected,0.301029996
America,Sokoban,Undirected,0.301029996
America,Spectacle fighter,Undirected,0.301029996
America,Spelling,Undirected,0.301029996
America,Star Wars,Undirected,0.301029996
America,Swordplay,Undirected,0.301029996
America,Tactical RPG,Undirected,0.301029996
America,Time Attack,Undirected,0.301029996
America,Time Manipulation,Undirected,0.301029996
America,Time Travel,Undirected,0.301029996
America,Trading,Undirected,0.301029996
America,Transhumanism,Undirected,0.301029996
America,Typing,Undirected,0.301029996
America,Underwater,Undirected,0.301029996
America,Vampire,Undirected,0.301029996
America,Villain Protagonist,Undirected,0.301029996
America,Warhammer 40K,Undirected,0.301029996
America,Werewolves,Undirected,0.301029996
America,Western,Undirected,0.301029996
America,Word Game,Undirected,0.301029996
America,World War I,Undirected,0.301029996
Assassin,6DOF,Undirected,0.301029996
Assassin,Abstract,Undirected,0.301029996
Assassin,Agriculture,Undirected,0.301029996
Assassin,Alternate History,Undirected,0.301029996
Assassin,America,Undirected,0.477121255
Assassin,Asynchronous Multiplayer,Undirected,0.301029996
Assassin,Based On A Novel,Undirected,0.301029996
Assassin,Basketball,Undirected,0.301029996
Assassin,Batman,Undirected,0.301029996
Assassin,Benchmark,Undirected,0.301029996
Assassin,Bowling,Undirected,0.301029996
Assassin,Bullet Time,Undirected,0.301029996
Assassin,Capitalism,Undirected,0.301029996
Assassin,Cartoon,Undirected,0.477121255
Assassin,Character Action Game,Undirected,0.301029996
Assassin,Chess,Undirected,0.301029996
Assassin,Cinematic,Undirected,0.602059991
Assassin,Class-Based,Undirected,0.301029996
Assassin,Clicker,Undirected,0.301029996
Assassin,Cold War,Undirected,0.477121255
Assassin,Comic Book,Undirected,0.301029996
Assassin,Conspiracy,Undirected,0.84509804
Assassin,Co-op Campaign,Undirected,0.301029996
Assassin,Crowdfunded,Undirected,0.301029996
Assassin,CRPG,Undirected,0.301029996
Assassin,Dark Comedy,Undirected,0.301029996
Assassin,Diplomacy,Undirected,0.301029996
Assassin,Dynamic Narration,Undirected,0.301029996
Assassin,e-sports,Undirected,0.301029996
Assassin,Fishing,Undirected,0.301029996
Assassin,FMV,Undirected,0.301029996
Assassin,Football,Undirected,0.301029996
Assassin,Gambling,Undirected,0.301029996
Assassin,GameMaker,Undirected,0.301029996
Assassin,God Game,Undirected,0.301029996
Assassin,Golf,Undirected,0.301029996
Assassin,Gothic,Undirected,0.301029996
Assassin,Grid-Based Movement,Undirected,0.301029996
Assassin,Gun Customization,Undirected,0.301029996
Assassin,Heist,Undirected,0.602059991
Assassin,Hex Grid,Undirected,0.301029996
Assassin,Horses,Undirected,0.301029996
Assassin,Hunting,Undirected,0.477121255
Assassin,Inventory Management,Undirected,0.301029996
Assassin,Lara Croft,Undirected,0.301029996
Assassin,LEGO,Undirected,0.301029996
Assassin,Lemmings,Undirected,0.301029996
Assassin,Lore-Rich,Undirected,0.301029996
Assassin,Mars,Undirected,0.301029996
Assassin,Martial Arts,Undirected,0.301029996
Assassin,Mini Golf,Undirected,0.301029996
Assassin,Mining,Undirected,0.301029996
Assassin,Modern,Undirected,0.301029996
Assassin,Mouse only,Undirected,0.301029996
Assassin,Music-Based Procedural Generation,Undirected,0.301029996
Assassin,Mystery Dungeon,Undirected,0.301029996
Assassin,Mythology,Undirected,0.301029996
Assassin,Narration,Undirected,0.301029996
Assassin,Naval,Undirected,0.602059991
Assassin,Nonlinear,Undirected,0.301029996
Assassin,NSFW,Undirected,0.301029996
Assassin,Offroad,Undirected,0.301029996
Assassin,On-Rails Shooter,Undirected,0.301029996
Assassin,Otome,Undirected,0.301029996
Assassin,Parody,Undirected,0.301029996
Assassin,Philisophical,Undirected,0.301029996
Assassin,Pinball,Undirected,0.301029996
Assassin,Political,Undirected,0.301029996
Assassin,Politics,Undirected,0.301029996
Assassin,Pool,Undirected,0.301029996
Assassin,Programming,Undirected,0.301029996
Assassin,Psychedelic,Undirected,0.301029996
Assassin,Psychological,Undirected,0.301029996
Assassin,Quick-Time Events,Undirected,0.301029996
Assassin,Real Time Tactics,Undirected,0.301029996
Assassin,Real-Time,Undirected,0.301029996
Assassin,Rome,Undirected,0.477121255
Assassin,Runner,Undirected,0.301029996
Assassin,Sailing,Undirected,0.477121255
Assassin,Satire,Undirected,0.301029996
Assassin,Science,Undirected,0.301029996
Assassin,Score Attack,Undirected,0.301029996
Assassin,Sexual Content,Undirected,0.301029996
Assassin,Silent Protagonist,Undirected,0.301029996
Assassin,Sniper,Undirected,0.301029996
Assassin,Soccer,Undirected,0.301029996
Assassin,Sokoban,Undirected,0.301029996
Assassin,Spectacle fighter,Undirected,0.301029996
Assassin,Spelling,Undirected,0.301029996
Assassin,Star Wars,Undirected,0.301029996
Assassin,Strategy RPG,Undirected,0.301029996
Assassin,Supernatural,Undirected,0.301029996
Assassin,Swordplay,Undirected,0.301029996
Assassin,Tactical RPG,Undirected,0.301029996
Assassin,Tanks,Undirected,0.301029996
Assassin,Time Attack,Undirected,0.301029996
Assassin,Time Manipulation,Undirected,0.301029996
Assassin,Time Travel,Undirected,0.301029996
Assassin,Trading,Undirected,0.301029996
Assassin,Trading Card Game,Undirected,0.301029996
Assassin,Transhumanism,Undirected,0.301029996
Assassin,Typing,Undirected,0.301029996
Assassin,Underwater,Undirected,0.301029996
Assassin,Vampire,Undirected,0.301029996
Assassin,Villain Protagonist,Undirected,0.301029996
Assassin,Warhammer 40K,Undirected,0.301029996
Assassin,Werewolves,Undirected,0.301029996
Assassin,Western,Undirected,0.301029996
Assassin,Word Game,Undirected,0.301029996
Assassin,World War I,Undirected,0.301029996
Asynchronous Multiplayer,Basketball,Undirected,0.301029996
Asynchronous Multiplayer,Bowling,Undirected,0.301029996
Asynchronous Multiplayer,Capitalism,Undirected,0.301029996
Asynchronous Multiplayer,Chess,Undirected,0.602059991
Asynchronous Multiplayer,Diplomacy,Undirected,0.301029996
Asynchronous Multiplayer,Dynamic Narration,Undirected,0.301029996
Asynchronous Multiplayer,Fishing,Undirected,0.301029996
Asynchronous Multiplayer,Gambling,Undirected,0.301029996
Asynchronous Multiplayer,Golf,Undirected,0.301029996
Asynchronous Multiplayer,Horses,Undirected,0.301029996
Asynchronous Multiplayer,Lara Croft,Undirected,0.301029996
Asynchronous Multiplayer,Lemmings,Undirected,0.301029996
Asynchronous Multiplayer,Mars,Undirected,0.301029996
Asynchronous Multiplayer,Mini Golf,Undirected,0.301029996
Asynchronous Multiplayer,Mining,Undirected,0.301029996
Asynchronous Multiplayer,Music-Based Procedural Generation,Undirected,0.301029996
Asynchronous Multiplayer,Mystery Dungeon,Undirected,0.301029996
Asynchronous Multiplayer,Mythology,Undirected,0.301029996
Asynchronous Multiplayer,Nonlinear,Undirected,0.301029996
Asynchronous Multiplayer,NSFW,Undirected,0.301029996
Asynchronous Multiplayer,Philisophical,Undirected,0.301029996
Asynchronous Multiplayer,Pool,Undirected,0.301029996
Asynchronous Multiplayer,Sailing,Undirected,0.301029996
Asynchronous Multiplayer,Sokoban,Undirected,0.301029996
Asynchronous Multiplayer,Spelling,Undirected,0.301029996
Asynchronous Multiplayer,Time Attack,Undirected,0.301029996
Asynchronous Multiplayer,Transhumanism,Undirected,0.301029996
Asynchronous Multiplayer,Typing,Undirected,0.301029996
Asynchronous Multiplayer,Word Game,Undirected,0.301029996
Based On A Novel,6DOF,Undirected,0.301029996
Based On A Novel,Agriculture,Undirected,0.301029996
Based On A Novel,America,Undirected,0.301029996
Based On A Novel,Asynchronous Multiplayer,Undirected,0.301029996
Based On A Novel,Basketball,Undirected,0.301029996
Based On A Novel,Batman,Undirected,0.301029996
Based On A Novel,Benchmark,Undirected,0.301029996
Based On A Novel,Bowling,Undirected,0.301029996
Based On A Novel,Bullet Time,Undirected,0.301029996
Based On A Novel,Capitalism,Undirected,0.301029996
Based On A Novel,Character Action Game,Undirected,0.301029996
Based On A Novel,Chess,Undirected,0.301029996
Based On A Novel,Cinematic,Undirected,0.301029996
Based On A Novel,Class-Based,Undirected,0.301029996
Based On A Novel,Clicker,Undirected,0.301029996
Based On A Novel,Cold War,Undirected,0.301029996
Based On A Novel,Conspiracy,Undirected,0.301029996
Based On A Novel,Co-op Campaign,Undirected,0.301029996
Based On A Novel,Crowdfunded,Undirected,0.301029996
Based On A Novel,CRPG,Undirected,0.301029996
Based On A Novel,Dark Comedy,Undirected,0.301029996
Based On A Novel,Diplomacy,Undirected,0.301029996
Based On A Novel,Dynamic Narration,Undirected,0.301029996
Based On A Novel,Fishing,Undirected,0.301029996
Based On A Novel,FMV,Undirected,0.301029996
Based On A Novel,Football,Undirected,0.301029996
Based On A Novel,Gambling,Undirected,0.301029996
Based On A Novel,God Game,Undirected,0.301029996
Based On A Novel,Golf,Undirected,0.301029996
Based On A Novel,Gothic,Undirected,0.301029996
Based On A Novel,Grid-Based Movement,Undirected,0.301029996
Based On A Novel,Gun Customization,Undirected,0.301029996
Based On A Novel,Heist,Undirected,0.301029996
Based On A Novel,Hex Grid,Undirected,0.301029996
Based On A Novel,Horses,Undirected,0.301029996
Based On A Novel,Hunting,Undirected,0.301029996
Based On A Novel,Inventory Management,Undirected,0.301029996
Based On A Novel,Lara Croft,Undirected,0.301029996
Based On A Novel,LEGO,Undirected,0.301029996
Based On A Novel,Lemmings,Undirected,0.301029996
Based On A Novel,Lore-Rich,Undirected,0.301029996
Based On A Novel,Mars,Undirected,0.301029996
Based On A Novel,Martial Arts,Undirected,0.301029996
Based On A Novel,Mini Golf,Undirected,0.301029996
Based On A Novel,Mining,Undirected,0.301029996
Based On A Novel,Modern,Undirected,0.301029996
Based On A Novel,Mouse only,Undirected,0.301029996
Based On A Novel,Music-Based Procedural Generation,Undirected,0.301029996
Based On A Novel,Mystery Dungeon,Undirected,0.301029996
Based On A Novel,Mythology,Undirected,0.301029996
Based On A Novel,Narration,Undirected,0.477121255
Based On A Novel,Naval,Undirected,0.301029996
Based On A Novel,Nonlinear,Undirected,0.301029996
Based On A Novel,NSFW,Undirected,0.301029996
Based On A Novel,Offroad,Undirected,0.301029996
Based On A Novel,On-Rails Shooter,Undirected,0.301029996
Based On A Novel,Parody,Undirected,0.301029996
Based On A Novel,Philisophical,Undirected,0.301029996
Based On A Novel,Pinball,Undirected,0.301029996
Based On A Novel,Political,Undirected,0.477121255
Based On A Novel,Politics,Undirected,0.301029996
Based On A Novel,Pool,Undirected,0.301029996
Based On A Novel,Programming,Undirected,0.301029996
Based On A Novel,Psychedelic,Undirected,0.301029996
Based On A Novel,Real Time Tactics,Undirected,0.301029996
Based On A Novel,Rome,Undirected,0.301029996
Based On A Novel,Runner,Undirected,0.301029996
Based On A Novel,Sailing,Undirected,0.301029996
Based On A Novel,Satire,Undirected,0.301029996
Based On A Novel,Science,Undirected,0.301029996
Based On A Novel,Score Attack,Undirected,0.301029996
Based On A Novel,Sexual Content,Undirected,0.301029996
Based On A Novel,Silent Protagonist,Undirected,0.301029996
Based On A Novel,Sniper,Undirected,0.301029996
Based On A Novel,Soccer,Undirected,0.301029996
Based On A Novel,Sokoban,Undirected,0.301029996
Based On A Novel,Spectacle fighter,Undirected,0.301029996
Based On A Novel,Spelling,Undirected,0.301029996
Based On A Novel,Star Wars,Undirected,0.301029996
Based On A Novel,Swordplay,Undirected,0.301029996
Based On A Novel,Tactical RPG,Undirected,0.301029996
Based On A Novel,Time Attack,Undirected,0.301029996
Based On A Novel,Time Manipulation,Undirected,0.301029996
Based On A Novel,Time Travel,Undirected,0.301029996
Based On A Novel,Trading,Undirected,0.301029996
Based On A Novel,Trading Card Game,Undirected,0.301029996
Based On A Novel,Transhumanism,Undirected,0.301029996
Based On A Novel,Typing,Undirected,0.301029996
Based On A Novel,Underwater,Undirected,0.301029996
Based On A Novel,Vampire,Undirected,0.301029996
Based On A Novel,Villain Protagonist,Undirected,0.301029996
Based On A Novel,Warhammer 40K,Undirected,0.301029996
Based On A Novel,Werewolves,Undirected,0.301029996
