X,list_in_tag,date_in_tag,pos_in_tag,neg_in_tag
9,BattleSpace,"27 Sep, 2013",17,40
113,BattleSpace,"27 Sep, 2013",17,40
128,BattleSpace,"27 Sep, 2013",17,40
3942,BattleSpace,"27 Sep, 2013",17,40
4085,BattleSpace,"27 Sep, 2013",17,40
1755,BattleSpace,"27 Sep, 2013",17,40
19,Battlestations Pacific,"12 May, 2009",632,312
9,Battlestations Pacific,"12 May, 2009",632,312
599,Battlestations Pacific,"12 May, 2009",632,312
3859,Battlestations Pacific,"12 May, 2009",632,312
1676,Battlestations Pacific,"12 May, 2009",633,312
4150,Battlestations Pacific,"12 May, 2009",633,312
15045,Battlestations Pacific,"12 May, 2009",633,312
6910,Battlestations Pacific,"12 May, 2009",633,312
19,Battlestations: Midway,"30 Jan, 2007",155,58
9,Battlestations: Midway,"30 Jan, 2007",155,58
599,Battlestations: Midway,"30 Jan, 2007",155,58
3859,Battlestations: Midway,"30 Jan, 2007",155,58
4150,Battlestations: Midway,"30 Jan, 2007",155,58
6910,Battlestations: Midway,"30 Jan, 2007",155,58
492,BattleStick,"6 May, 2016",257,386
19,BattleStick,"6 May, 2016",257,386
597,BattleStick,"6 May, 2016",257,386
113,BattleStick,"6 May, 2016",257,386
128,BattleStick,"6 May, 2016",257,386
3859,BattleStick,"6 May, 2016",257,386
4136,BattleStick,"6 May, 2016",257,386
1719,BattleStick,"6 May, 2016",257,386
10397,BattleStick,"6 May, 2016",257,386
492,BattleStorm,"24 Mar, 2016",3,1
19,BattleStorm,"24 Mar, 2016",3,1
597,BattleStorm,"24 Mar, 2016",3,1
1773,BattleStorm,"24 Mar, 2016",3,1
4255,BattleStorm,"24 Mar, 2016",3,1
4885,BattleStorm,"24 Mar, 2016",3,1
4637,BattleStorm,"24 Mar, 2016",3,1
56690,BattleStorm,"24 Mar, 2016",3,1
492,Battletank LOBA,"17 Mar, 2015",3,7
19,Battletank LOBA,"17 Mar, 2015",3,7
597,Battletank LOBA,"17 Mar, 2015",3,7
19,BattleTime,"29 Sep, 2016",6,1
21,BattleTime,"29 Sep, 2016",6,1
9,BattleTime,"29 Sep, 2016",6,1
492,Battlevoid: Harbinger,"24 Feb, 2016",258,64
19,Battlevoid: Harbinger,"24 Feb, 2016",258,64
9,Battlevoid: Harbinger,"24 Feb, 2016",258,64
599,Battlevoid: Harbinger,"24 Feb, 2016",258,64
1755,Battlevoid: Harbinger,"24 Feb, 2016",258,64
1716,Battlevoid: Harbinger,"24 Feb, 2016",258,64
19,Battlezone 98 Redux,"18 Apr, 2016",313,24
9,Battlezone 98 Redux,"18 Apr, 2016",313,24
4182,Battlezone 98 Redux,"18 Apr, 2016",313,24
3859,Battlezone 98 Redux,"18 Apr, 2016",313,24
3942,Battlezone 98 Redux,"18 Apr, 2016",313,24
3839,Battlezone 98 Redux,"18 Apr, 2016",313,24
1693,Battlezone 98 Redux,"18 Apr, 2016",313,24
4004,Battlezone 98 Redux,"18 Apr, 2016",313,24
1676,Battlezone 98 Redux,"18 Apr, 2016",313,24
7782,Battlezone 98 Redux,"18 Apr, 2016",313,24
13276,Battlezone 98 Redux,"18 Apr, 2016",313,24
492,Baxter's Venture: Director's Cut,"31 Jul, 2015",0,0
19,Baxter's Venture: Director's Cut,"31 Jul, 2015",0,0
21,Baxter's Venture: Director's Cut,"31 Jul, 2015",0,0
597,Bayla Bunny,"13 Jun, 2016",0,2
492,Bazaar,"28 Mar, 2016",9,1
9,Bazaar,"28 Mar, 2016",9,1
21978,Bazaar,"28 Mar, 2016",9,1
9,BC Kings,"15 Sep, 2008",70,65
1676,BC Kings,"15 Sep, 2008",70,65
597,Beach Ball Valley,"5 Apr, 2016",4,0
599,Beach Ball Valley,"5 Apr, 2016",4,0
701,Beach Ball Valley,"5 Apr, 2016",4,0
492,Beach Bounce,NA,66,43
21,Beach Bounce,NA,66,43
597,Beach Bounce,NA,66,43
4182,Beach Bounce,NA,66,43
4085,Beach Bounce,NA,66,43
3799,Beach Bounce,NA,66,43
6650,Beach Bounce,NA,66,43
5611,Beach Bounce,NA,66,43
4242,Beach Bounce,NA,66,43
599,Beach Resort Simulator,"28 Nov, 2014",6,8
19,BeamNG.drive,"29 May, 2015",NA,NA
599,BeamNG.drive,"29 May, 2015",NA,NA
4182,BeamNG.drive,"29 May, 2015",NA,NA
699,BeamNG.drive,"29 May, 2015",NA,NA
1695,BeamNG.drive,"29 May, 2015",NA,NA
3839,BeamNG.drive,"29 May, 2015",NA,NA
4136,BeamNG.drive,"29 May, 2015",NA,NA
3810,BeamNG.drive,"29 May, 2015",NA,NA
1697,BeamNG.drive,"29 May, 2015",NA,NA
4175,BeamNG.drive,"29 May, 2015",NA,NA
3968,BeamNG.drive,"29 May, 2015",NA,NA
1669,BeamNG.drive,"29 May, 2015",NA,NA
1644,BeamNG.drive,"29 May, 2015",NA,NA
5363,BeamNG.drive,"29 May, 2015",NA,NA
492,Bear Haven Nights,"29 Jan, 2016",22,1
19,Bear Haven Nights,"29 Jan, 2016",22,1
21,Bear Haven Nights,"29 Jan, 2016",21,1
9,Bear Haven Nights,"29 Jan, 2016",21,1
1667,Bear Haven Nights,"29 Jan, 2016",21,1
492,Bear Simulator,"26 Feb, 2016",161,38
19,Bear Simulator,"26 Feb, 2016",161,38
21,Bear Simulator,"26 Feb, 2016",161,38
599,Bear Simulator,"26 Feb, 2016",161,38
4182,Bear Simulator,"26 Feb, 2016",161,38
1667,Bear Simulator,"26 Feb, 2016",161,38
1695,Bear Simulator,"26 Feb, 2016",161,38
1742,Bear Simulator,"26 Feb, 2016",161,38
4136,Bear Simulator,"26 Feb, 2016",161,38
1719,Bear Simulator,"26 Feb, 2016",161,38
5900,Bear Simulator,"26 Feb, 2016",161,38
10397,Bear Simulator,"26 Feb, 2016",161,38
7478,Bear Simulator,"26 Feb, 2016",161,38
492,Bear With Me,"8 Aug, 2016",158,17
21,Bear With Me,"8 Aug, 2016",158,19
4182,Bear With Me,"8 Aug, 2016",158,19
4166,Bear With Me,"8 Aug, 2016",158,19
1664,Bear With Me,"8 Aug, 2016",158,19
3871,Bear With Me,"8 Aug, 2016",158,19
1742,Bear With Me,"8 Aug, 2016",158,19
7208,Bear With Me,"8 Aug, 2016",158,19
4136,Bear With Me,"8 Aug, 2016",158,19
1719,Bear With Me,"8 Aug, 2016",158,19
1698,Bear With Me,"8 Aug, 2016",158,19
4342,Bear With Me,"8 Aug, 2016",158,19
1738,Bear With Me,"8 Aug, 2016",158,19
4242,Bear With Me,"8 Aug, 2016",158,19
6052,Bear With Me,"8 Aug, 2016",158,19
492,Bears Can't Drift!?,"8 Aug, 2016",35,12
19,Bears Can't Drift!?,"8 Aug, 2016",35,12
699,Bears Can't Drift!?,"8 Aug, 2016",35,12
4136,Bears Can't Drift!?,"8 Aug, 2016",35,12
7368,Bears Can't Drift!?,"8 Aug, 2016",35,12
4840,Bears Can't Drift!?,"8 Aug, 2016",35,12
1644,Bears Can't Drift!?,"8 Aug, 2016",35,12
492,Bearslayer,"13 Jan, 2017",0,0
19,Bearslayer,"13 Jan, 2017",0,0
21,Bearslayer,"13 Jan, 2017",0,0
597,Bearslayer,"13 Jan, 2017",0,0
492,BEARZERKERS,"23 Oct, 2015",7,1
19,BEARZERKERS,"23 Oct, 2015",7,1
597,BEARZERKERS,"23 Oct, 2015",7,1
3859,BEARZERKERS,"23 Oct, 2015",7,1
1685,BEARZERKERS,"23 Oct, 2015",7,1
1773,BEARZERKERS,"23 Oct, 2015",7,1
7368,BEARZERKERS,"23 Oct, 2015",7,1
5153,BEARZERKERS,"23 Oct, 2015",7,1
492,Beast Blaster,"1 Mar, 2016",96,61
19,Beast Blaster,"1 Mar, 2016",96,61
597,Beast Blaster,"1 Mar, 2016",96,62
4182,Beast Blaster,"1 Mar, 2016",96,62
4166,Beast Blaster,"1 Mar, 2016",96,62
1664,Beast Blaster,"1 Mar, 2016",96,62
3871,Beast Blaster,"1 Mar, 2016",96,62
4026,Beast Blaster,"1 Mar, 2016",96,62
5350,Beast Blaster,"1 Mar, 2016",96,62
4345,Beast Blaster,"1 Mar, 2016",96,62
4726,Beast Blaster,"1 Mar, 2016",96,62
3968,Beast Blaster,"1 Mar, 2016",96,62
4711,Beast Blaster,"1 Mar, 2016",96,62
4305,Beast Blaster,"1 Mar, 2016",96,62
4195,Beast Blaster,"1 Mar, 2016",96,62
492,Beast Boxing Turbo,"19 Nov, 2013",199,22
19,Beast Boxing Turbo,"19 Nov, 2013",199,22
701,Beast Boxing Turbo,"19 Nov, 2013",199,22
7208,Beast Boxing Turbo,"19 Nov, 2013",199,22
492,Beastiarium,Dec-16,0,0
19,Beastiarium,Dec-16,0,0
21,Beastiarium,Dec-16,0,0
492,Beasts Battle,"15 Jun, 2016",15,6
21,Beasts Battle,"15 Jun, 2016",15,6
9,Beasts Battle,"15 Jun, 2016",15,6
492,Beat Boxer,"22 Nov, 2016",8,1
492,Beat Cop,NA,0,0
21,Beat Cop,NA,0,0
599,Beat Cop,NA,0,0
492,Beat Da Beat,"10 Mar, 2016",43,1
1773,Beat Da Beat,"10 Mar, 2016",43,1
4885,Beat Da Beat,"10 Mar, 2016",43,1
492,Beat Hazard,"15 Apr, 2010",NA,NA
19,Beat Hazard,"15 Apr, 2010",NA,NA
597,Beat Hazard,"15 Apr, 2010",NA,NA
4182,Beat Hazard,"15 Apr, 2010",NA,NA
3859,Beat Hazard,"15 Apr, 2010",NA,NA
1685,Beat Hazard,"15 Apr, 2010",NA,NA
1774,Beat Hazard,"15 Apr, 2010",NA,NA
1773,Beat Hazard,"15 Apr, 2010",NA,NA
4255,Beat Hazard,"15 Apr, 2010",NA,NA
1621,Beat Hazard,"15 Apr, 2010",NA,NA
4885,Beat Hazard,"15 Apr, 2010",NA,NA
4305,Beat Hazard,"15 Apr, 2010",NA,NA
4758,Beat Hazard,"15 Apr, 2010",NA,NA
1752,Beat Hazard,"15 Apr, 2010",NA,NA
8253,Beat Hazard,"15 Apr, 2010",NA,NA
492,Beat Ninja,"12 Jul, 2016",2,4
21978,Beat Ninja,"12 Jul, 2016",2,4
19,Beat The Dictators,NA,1,2
597,Beat The Dictators,NA,1,2
492,Beat The Game,Early 2017,0,0
21,Beat The Game,Early 2017,0,0
492,BeatBlasters III,"21 Feb, 2014",33,38
19,BeatBlasters III,"21 Feb, 2014",33,38
1625,BeatBlasters III,"21 Feb, 2014",33,38
1621,BeatBlasters III,"21 Feb, 2014",33,38
1752,BeatBlasters III,"21 Feb, 2014",33,38
492,Beatbuddy: On Tour,"4 Dec, 2015",1,2
19,Beatbuddy: On Tour,"4 Dec, 2015",1,2
597,Beatbuddy: On Tour,"4 Dec, 2015",1,2
492,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
19,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
21,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
597,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
4182,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
1756,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
1664,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
3871,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
1625,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
1621,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
25085,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
1752,Beatbuddy: Tale of the Guardians,"6 Aug, 2013",684,193
492,Beater Spirit,"1 Jun, 2016",3,1
19,Beater Spirit,"1 Jun, 2016",3,1
21,Beater Spirit,"1 Jun, 2016",3,1
1625,Beater Spirit,"1 Jun, 2016",3,1
597,Beautiful Japanese Scenery - Animated Jigsaws,"15 Sep, 2016",6,1
599,Beautiful Japanese Scenery - Animated Jigsaws,"15 Sep, 2016",6,1
1664,Beautiful Japanese Scenery - Animated Jigsaws,"15 Sep, 2016",6,1
492,Bedfellows FRENZY,NA,0,0
19,Bedfellows FRENZY,NA,0,0
597,Bedfellows FRENZY,NA,0,0
492,Bedlam,"13 Oct, 2015",174,46
19,Bedlam,"13 Oct, 2015",174,46
3942,Bedlam,"13 Oct, 2015",172,49
1774,Bedlam,"13 Oct, 2015",172,49
1663,Bedlam,"13 Oct, 2015",172,49
7208,Bedlam,"13 Oct, 2015",172,49
1719,Bedlam,"13 Oct, 2015",172,49
492,Beeftacular,"26 Aug, 2016",5,2
19,Beeftacular,"26 Aug, 2016",5,2
597,Beeftacular,"26 Aug, 2016",5,2
4182,Beeftacular,"26 Aug, 2016",5,2
701,Beeftacular,"26 Aug, 2016",5,2
699,Beeftacular,"26 Aug, 2016",5,2
1664,Beeftacular,"26 Aug, 2016",5,2
1625,Beeftacular,"26 Aug, 2016",5,2
4026,Beeftacular,"26 Aug, 2016",5,2
1734,Beeftacular,"26 Aug, 2016",5,2
8122,Beeftacular,"26 Aug, 2016",5,2
5363,Beeftacular,"26 Aug, 2016",5,2
492,Beekyr Reloaded,1st December 2016,0,0
19,Beekyr Reloaded,1st December 2016,0,0
3871,Beekyr Reloaded,"1 Dec, 2016",0,0
4255,Beekyr Reloaded,"1 Dec, 2016",0,0
492,BEEP,"6 May, 2011",NA,NA
19,BEEP,"6 May, 2011",NA,NA
21,BEEP,"6 May, 2011",NA,NA
9,BEEP,"6 May, 2011",NA,NA
597,BEEP,"6 May, 2011",NA,NA
122,BEEP,"6 May, 2011",NA,NA
599,BEEP,"6 May, 2011",NA,NA
4182,BEEP,"6 May, 2011",NA,NA
701,BEEP,"6 May, 2011",NA,NA
699,BEEP,"6 May, 2011",NA,NA
1664,BEEP,"6 May, 2011",NA,NA
3871,BEEP,"6 May, 2011",NA,NA
1625,BEEP,"6 May, 2011",NA,NA
4255,BEEP,"6 May, 2011",NA,NA
3968,BEEP,"6 May, 2011",NA,NA
492,Beerman,NA,1,2
19,Beerman,NA,1,2
21,Beerman,NA,1,2
492,Beeswing,"10 Dec, 2014",27,1
492,Before the Echo,"20 Oct, 2011",NA,NA
122,Before the Echo,"20 Oct, 2011",NA,NA
4182,Before the Echo,"20 Oct, 2011",NA,NA
1756,Before the Echo,"20 Oct, 2011",NA,NA
4136,Before the Echo,"20 Oct, 2011",NA,NA
1719,Before the Echo,"20 Oct, 2011",NA,NA
1621,Before the Echo,"20 Oct, 2011",NA,NA
5153,Before the Echo,"20 Oct, 2011",NA,NA
13782,Before the Echo,"20 Oct, 2011",NA,NA
1752,Before the Echo,"20 Oct, 2011",NA,NA
492,Beglitched,"7 Oct, 2016",41,3
21,Beglitched,"7 Oct, 2016",42,3
1664,Beglitched,"7 Oct, 2016",42,3
492,Behind You,NA,0,4
19,Behind You,NA,0,4
21,Behind You,NA,0,4
1667,Behind You,NA,0,4
492,Behold!,NA,11,4
19,Behold!,NA,11,4
4345,Behold!,NA,11,4
4604,Behold!,NA,11,4
4637,Behold!,NA,11,4
11333,Behold!,NA,11,4
492,Beholder,NA,NA,NA
21,Beholder,NA,NA,NA
9,Beholder,NA,NA,NA
122,Beholder,NA,NA,NA
599,Beholder,NA,NA,NA
4182,Beholder,NA,NA,NA
4166,Beholder,NA,NA,NA
3871,Beholder,NA,NA,NA
1742,Beholder,NA,NA,NA
4342,Beholder,NA,NA,NA
4667,Beholder,NA,NA,NA
6426,Beholder,NA,NA,NA
6971,Beholder,NA,NA,NA
5030,Beholder,NA,NA,NA
701,Beijing 2008¢â - The Official Video Game of the Olympic Games,"8 Jul, 2008",0,0
597,Bejeweled 2 Deluxe,"30 Aug, 2006",80,3
1664,Bejeweled 2 Deluxe,"30 Aug, 2006",80,3
1665,Bejeweled 2 Deluxe,"30 Aug, 2006",80,3
597,Bejeweled Deluxe,"30 Aug, 2006",33,6
1664,Bejeweled Deluxe,"30 Aug, 2006",33,6
1665,Bejeweled Deluxe,"30 Aug, 2006",33,6
9,Bejeweled Twist,"18 Nov, 2008",53,3
597,Bejeweled Twist,"18 Nov, 2008",53,3
1664,Bejeweled Twist,"18 Nov, 2008",53,3
1665,Bejeweled Twist,"18 Nov, 2008",53,3
9,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
597,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
4182,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
1756,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
1664,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
25085,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
1665,Bejeweled¢ç 3,"7 Dec, 2010",NA,NA
492,Bell Ringer,"6 Mar, 2016",5,12
19,Bell Ringer,"6 Mar, 2016",5,12
492,Belladonna,"27 Feb, 2015",225,75
21,Belladonna,"27 Feb, 2015",225,75
1667,Belladonna,"27 Feb, 2015",225,75
7208,Belladonna,"27 Feb, 2015",225,75
1698,Belladonna,"27 Feb, 2015",225,75
3952,Belladonna,"27 Feb, 2015",225,75
492,BellyBots,"26 Jul, 2016",26,1
19,BellyBots,"26 Jul, 2016",26,1
1774,BellyBots,"26 Jul, 2016",26,1
21978,BellyBots,"26 Jul, 2016",26,1
492,Below Kryll,"7 Sep, 2015",52,4
19,Below Kryll,"7 Sep, 2015",52,4
21,Below Kryll,"7 Sep, 2015",52,4
122,Below Kryll,"7 Sep, 2015",52,4
1756,Below Kryll,"7 Sep, 2015",52,4
1695,Below Kryll,"7 Sep, 2015",52,4
1625,Below Kryll,"7 Sep, 2015",52,4
3964,Below Kryll,"7 Sep, 2015",52,4
492,Ben 10 Game Generator 5D,"10 Mar, 2016",2,0
492,Ben and Ed,"8 Dec, 2015",699,197
19,Ben and Ed,"8 Dec, 2015",699,197
21,Ben and Ed,"8 Dec, 2015",699,197
4182,Ben and Ed,"8 Dec, 2015",699,197
701,Ben and Ed,"8 Dec, 2015",699,197
1756,Ben and Ed,"8 Dec, 2015",699,197
1667,Ben and Ed,"8 Dec, 2015",699,197
1625,Ben and Ed,"8 Dec, 2015",698,197
4026,Ben and Ed,"8 Dec, 2015",698,197
4136,Ben and Ed,"8 Dec, 2015",698,197
1719,Ben and Ed,"8 Dec, 2015",698,197
1659,Ben and Ed,"8 Dec, 2015",698,197
4345,Ben and Ed,"8 Dec, 2015",698,197
4036,Ben and Ed,"8 Dec, 2015",698,197
5395,Ben and Ed,"8 Dec, 2015",698,197
492,Beneath The Cherry Trees / <U+685C>ªÎâ§ªÎù»ªËªÏ,"14 Oct, 2016",25,23
21,Beneath The Cherry Trees / <U+685C>ªÎâ§ªÎù»ªËªÏ,"14 Oct, 2016",25,23
597,Beneath The Cherry Trees / <U+685C>ªÎâ§ªÎù»ªËªÏ,"14 Oct, 2016",25,23
113,Beneath The Cherry Trees / <U+685C>ªÎâ§ªÎù»ªËªÏ,"14 Oct, 2016",25,23
3799,Beneath The Cherry Trees / <U+685C>ªÎâ§ªÎù»ªËªÏ,"14 Oct, 2016",25,23
19,Benji Challenges,"24 Mar, 2016",2,1
21,Benji Challenges,"24 Mar, 2016",2,1
492,Bermuda,"17 Mar, 2015",63,37
21,Bermuda,"17 Mar, 2015",63,37
4085,Bermuda,"17 Mar, 2015",63,37
3799,Bermuda,"17 Mar, 2015",63,37
5537,Bermuda,"17 Mar, 2015",63,37
492,Bernie Needs Love,"21 Aug, 2015",6,0
19,Bernie Needs Love,"21 Aug, 2015",6,0
21,Bernie Needs Love,"21 Aug, 2015",6,0
597,Bernie Needs Love,"21 Aug, 2015",6,0
1625,Bernie Needs Love,"21 Aug, 2015",6,0
9,Berserk: The Cataclysm,"22 Sep, 2016",12,17
122,Berserk: The Cataclysm,"22 Sep, 2016",12,17
113,Berserk: The Cataclysm,"22 Sep, 2016",12,17
128,Berserk: The Cataclysm,"22 Sep, 2016",12,17
1666,Berserk: The Cataclysm,"22 Sep, 2016",12,17
492,Bertram Fiddle Episode 2,Feb-17,0,0
21,Bertram Fiddle Episode 2,Feb-17,0,0
3871,Bertram Fiddle Episode 2,Feb-17,0,0
1742,Bertram Fiddle Episode 2,Feb-17,0,0
4136,Bertram Fiddle Episode 2,Feb-17,0,0
1719,Bertram Fiddle Episode 2,Feb-17,0,0
5716,Bertram Fiddle Episode 2,Feb-17,0,0
1738,Bertram Fiddle Episode 2,Feb-17,0,0
1777,Bertram Fiddle Episode 2,Feb-17,0,0
5613,Bertram Fiddle Episode 2,Feb-17,0,0
492,Besiege,"28 Jan, 2015",NA,NA
19,Besiege,"28 Jan, 2015",NA,NA
9,Besiege,"28 Jan, 2015",NA,NA
597,Besiege,"28 Jan, 2015",NA,NA
599,Besiege,"28 Jan, 2015",NA,NA
4182,Besiege,"28 Jan, 2015",NA,NA
1664,Besiege,"28 Jan, 2015",NA,NA
4136,Besiege,"28 Jan, 2015",NA,NA
3810,Besiege,"28 Jan, 2015",NA,NA
1697,Besiege,"28 Jan, 2015",NA,NA
3968,Besiege,"28 Jan, 2015",NA,NA
1643,Besiege,"28 Jan, 2015",NA,NA
4172,Besiege,"28 Jan, 2015",NA,NA
5228,Besiege,"28 Jan, 2015",NA,NA
5363,Besiege,"28 Jan, 2015",NA,NA
492,Best Buds,"7 Dec, 2016",0,0
19,Best Buds,"7 Dec, 2016",0,0
597,Best in Show Solitaire,"6 Oct, 2016",3,1
122,Best in Show Solitaire,"6 Oct, 2016",3,1
4182,Best in Show Solitaire,"6 Oct, 2016",3,1
1654,Best in Show Solitaire,"6 Oct, 2016",3,1
1666,Best in Show Solitaire,"6 Oct, 2016",3,1
492,Best of Us,"22 Apr, 2016",3,8
21,Best of Us,"22 Apr, 2016",3,8
122,Best of Us,"22 Apr, 2016",3,8
4486,Best of Us,"22 Apr, 2016",3,8
19,Bet On Soldier,"26 Sep, 2005",52,17
1663,Bet On Soldier,"26 Sep, 2005",52,17
492,Betrayer,"24 Mar, 2014",NA,NA
19,Betrayer,"24 Mar, 2014",NA,NA
21,Betrayer,"24 Mar, 2014",NA,NA
4182,Betrayer,"24 Mar, 2014",NA,NA
4166,Betrayer,"24 Mar, 2014",NA,NA
1667,Betrayer,"24 Mar, 2014",NA,NA
1695,Betrayer,"24 Mar, 2014",NA,NA
1663,Betrayer,"24 Mar, 2014",NA,NA
3839,Betrayer,"24 Mar, 2014",NA,NA
1662,Betrayer,"24 Mar, 2014",NA,NA
3834,Betrayer,"24 Mar, 2014",NA,NA
1687,Betrayer,"24 Mar, 2014",NA,NA
5900,Betrayer,"24 Mar, 2014",NA,NA
4342,Betrayer,"24 Mar, 2014",NA,NA
4172,Betrayer,"24 Mar, 2014",NA,NA
492,Better Late Than DEAD,"3 Mar, 2016",212,318
19,Better Late Than DEAD,"3 Mar, 2016",212,318
21,Better Late Than DEAD,"3 Mar, 2016",212,319
4182,Better Late Than DEAD,"3 Mar, 2016",212,319
3859,Better Late Than DEAD,"3 Mar, 2016",212,319
1695,Better Late Than DEAD,"3 Mar, 2016",212,319
1685,Better Late Than DEAD,"3 Mar, 2016",212,319
1663,Better Late Than DEAD,"3 Mar, 2016",212,319
3839,Better Late Than DEAD,"3 Mar, 2016",212,319
3810,Better Late Than DEAD,"3 Mar, 2016",212,319
1662,Better Late Than DEAD,"3 Mar, 2016",212,319
1697,Better Late Than DEAD,"3 Mar, 2016",212,319
1659,Better Late Than DEAD,"3 Mar, 2016",212,319
4175,Better Late Than DEAD,"3 Mar, 2016",212,319
1702,Better Late Than DEAD,"3 Mar, 2016",212,319
492,Between Me and The Night,"22 Jan, 2016",38,5
19,Between Me and The Night,"22 Jan, 2016",38,5
21,Between Me and The Night,"22 Jan, 2016",38,5
492,Beware Planet Earth.,"9 Jun, 2014",124,50
9,Beware Planet Earth.,"9 Jun, 2014",124,50
597,Beware Planet Earth.,"9 Jun, 2014",124,50
4182,Beware Planet Earth.,"9 Jun, 2014",124,50
1645,Beware Planet Earth.,"9 Jun, 2014",124,50
1673,Beware Planet Earth.,"9 Jun, 2014",124,50
492,Beyond Dimensions,"11 Mar, 2016",6,2
19,Beyond Dimensions,"11 Mar, 2016",6,2
21,Beyond Dimensions,"11 Mar, 2016",6,2
19,Beyond Divinity,"27 Apr, 2004",78,52
21,Beyond Divinity,"27 Apr, 2004",80,51
122,Beyond Divinity,"27 Apr, 2004",80,51
4182,Beyond Divinity,"27 Apr, 2004",80,51
4166,Beyond Divinity,"27 Apr, 2004",80,51
1684,Beyond Divinity,"27 Apr, 2004",80,51
1693,Beyond Divinity,"27 Apr, 2004",80,51
4231,Beyond Divinity,"27 Apr, 2004",80,51
1646,Beyond Divinity,"27 Apr, 2004",80,51
5851,Beyond Divinity,"27 Apr, 2004",80,51
492,Beyond Eyes,"11 Aug, 2015",265,79
21,Beyond Eyes,"11 Aug, 2015",265,79
4182,Beyond Eyes,"11 Aug, 2015",265,79
4166,Beyond Eyes,"11 Aug, 2015",265,79
7208,Beyond Eyes,"11 Aug, 2015",265,79
5900,Beyond Eyes,"11 Aug, 2015",265,79
492,Beyond Flesh and Blood,"1 Jun, 2016",10,5
19,Beyond Flesh and Blood,"1 Jun, 2016",10,5
21,Beyond Flesh and Blood,"1 Jun, 2016",10,5
9,Beyond Flesh and Blood,"1 Jun, 2016",10,5
597,Beyond Flesh and Blood,"1 Jun, 2016",10,5
599,Beyond Flesh and Blood,"1 Jun, 2016",10,5
4182,Beyond Flesh and Blood,"1 Jun, 2016",10,5
1664,Beyond Flesh and Blood,"1 Jun, 2016",10,5
3942,Beyond Flesh and Blood,"1 Jun, 2016",10,5
1774,Beyond Flesh and Blood,"1 Jun, 2016",10,5
3814,Beyond Flesh and Blood,"1 Jun, 2016",10,5
5547,Beyond Flesh and Blood,"1 Jun, 2016",10,5
4821,Beyond Flesh and Blood,"1 Jun, 2016",10,5
6625,Beyond Flesh and Blood,"1 Jun, 2016",10,5
19,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
21,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
4182,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1756,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1695,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
3942,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1742,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1625,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
7208,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1693,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1697,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
1687,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
4106,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
7782,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
5030,Beyond Good and Evil¢â,"11 Nov, 2003",NA,NA
492,Beyond Gravity,"23 Sep, 2014",774,106
19,Beyond Gravity,"23 Sep, 2014",774,106
597,Beyond Gravity,"23 Sep, 2014",774,106
1755,Beyond Gravity,"23 Sep, 2014",774,106
19,Beyond Oasis,"2 May, 2012",3,0
122,Beyond Oasis,"2 May, 2012",3,0
1693,Beyond Oasis,"2 May, 2012",3,0
492,Beyond Power VR,"30 Sep, 2016",1,1
19,Beyond Power VR,"30 Sep, 2016",1,1
21978,Beyond Power VR,"30 Sep, 2016",1,1
492,Beyond Reality,"8 Jan, 2016",14,1
19,Beyond Reality,"8 Jan, 2016",14,1
21,Beyond Reality,"8 Jan, 2016",14,1
9,Beyond Reality,"8 Jan, 2016",14,1
597,Beyond Reality,"8 Jan, 2016",14,1
122,Beyond Reality,"8 Jan, 2016",14,1
5577,Beyond Reality,"8 Jan, 2016",14,1
492,Beyond Sol,"30 Jun, 2015",88,17
19,Beyond Sol,"30 Jun, 2015",88,17
